VIN,ALERT_ID,COLLISION_SPEED,DATA_RECEIVED_TIMESTAMP,RECORDED_AT_TIMESTAMP,DEALER,DELTA_SPEED,EVENT_TYPE,IMPACT_DIRECTION,LOCATIONS,DRIVER_BEHAVIOUR,PEEK_ACCELERATION,SEVERITY,STATUS
d89fe33748043ca4e,f6bb3bddb2245708e8259ccae3d0f8abb04d8041096616585e3fe4f3b99310d3,6.98,2025-03-27 12:02:28.000,2025-03-27 11:57:58.000,"{
  ""_id"": ""26ff4fc1-9b6c-45ea-b6a8-81fd619f8cd3"",
  ""name"": ""Steven Eagell Toyota (Watford)"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",3.54,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 11:57:52.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 11:57:53.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 11:57:54.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 11:57:55.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 11:57:56.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 11:57:57.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 11:57:58.000 Z""
  }
]","{
  ""acceleratorUsage"": ""High"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""High""
}",1.18,86,POTENTIAL
2721d00ca143437a0,f73480623bda812ee05d7f977a9089572d44780dd98ee19329299cca689a2b00,6.82,2025-03-27 15:50:44.000,2025-03-27 15:49:54.000,"{
  ""_id"": ""00CD4-9EE15-896E3-13A00-01350-3"",
  ""name"": ""Toyota Rumia"",
  ""nmsc"": ""tpl"",
  ""country"": ""pl""
}",2.95,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 1.829355902777778e+01,
    ""latitude"": 5.460239800347222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 15:49:48.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 1.829349175347222e+01,
    ""latitude"": 5.460243706597223e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 15:49:49.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 1.829347005208333e+01,
    ""latitude"": 5.460242621527778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 15:49:50.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 1.829346137152778e+01,
    ""latitude"": 5.460243272569444e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 15:49:51.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 15:49:52.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 1.829345486111111e+01,
    ""latitude"": 5.460245442708333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 15:49:53.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 1.829345486111111e+01,
    ""latitude"": 5.460245876736111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 15:49:54.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Low""
}",1.32,93,POTENTIAL
4dbe8ad31537e6f8d,f80a8f0bf19614dc67ac1569a2620627676544787c1e0e32f6d0d425befa8e60,0,2025-03-27 17:12:11.000,2025-03-27 17:09:46.000,"{
  ""_id"": ""00CD0-E9EAD-1825D-DC800-01260-3"",
  ""name"": ""HERSAMOTOR, S.A.U (Colmenar) - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",3.47,Medium Collision,Rear Impact,"[
  {
    ""position"": 0,
    ""longitude"": -3.640206163194444e+00,
    ""latitude"": 4.053325737847222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 17:09:40.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": -3.640210503472222e+00,
    ""latitude"": 4.053323784722222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 17:09:41.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": -3.640214843750000e+00,
    ""latitude"": 4.053322916666666e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 17:09:42.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": -3.640217013888889e+00,
    ""latitude"": 4.053322916666666e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 17:09:43.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": -3.640217013888889e+00,
    ""latitude"": 4.053322482638889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 17:09:44.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": -3.640217013888889e+00,
    ""latitude"": 4.053322482638889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 17:09:45.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": -3.640217013888889e+00,
    ""latitude"": 4.053322482638889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 17:09:46.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Low"",
  ""breakUsage"": ""Medium"",
  ""steerUsage"": ""Low""
}",1.27,94,POTENTIAL
fe2e2a3397f12a202,fbb4738280d8a166c4b856a17421fed7e3aaf4c971bd57d7b06de222c2157961,23.8,2025-03-27 20:07:47.000,2025-03-27 20:07:29.000,"{
  ""_id"": ""00CD0-E9EAD-1B211-D5800-01350-3"",
  ""name"": ""MOTORBAFER, S.L (Lexus Burgos) - Exposición"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",8.44,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:07:23.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:07:24.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:07:25.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:07:26.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:07:27.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:07:28.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:07:29.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""High""
}",1.28,87,POTENTIAL
364c98fc36498ed9c,fe4e455f6695997891dfebab52ce324d7441b6024c13f7268e330cf5ffdefb40,11.36,2025-03-27 20:00:49.000,2025-03-27 20:00:23.000,"{
  ""_id"": ""8f918b22-07d8-434b-961b-c25cc137edda"",
  ""name"": ""Toyota Kraków - Romanowski"",
  ""nmsc"": ""tpl"",
  ""country"": ""pl""
}",3.43,Severe Collision,Right Side Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:00:17.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:00:18.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:00:19.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:00:20.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:00:21.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:00:22.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-27 20:00:23.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""High""
}",1.64,100,POTENTIAL
49cf9437be7e344da,0193dc8dea7fe5efe5e1c17a13d87382bc2d33928754b513854b21f4f9786563,0,2025-03-26 14:51:39.000,2025-03-26 14:48:13.000,"{
  ""_id"": ""eb3a3827-1c95-4f8d-ad9c-46c9867e855f"",
  ""name"": ""Group 1 Toyota (Burton)"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",0,Medium Collision,Right Side Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 14:48:07.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 14:48:08.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 14:48:09.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 14:48:10.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 14:48:11.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 14:48:12.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 14:48:13.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Low"",
  ""breakUsage"": ""Low"",
  ""steerUsage"": ""Low""
}",2.63,89,POTENTIAL
92bc40a23aa1e8439,0471e3ff968f9cde54bf153bd21f55f1aff351a71a141f6a92f4924a91bdd175,1.63,2025-03-26 15:38:05.000,2025-03-26 15:36:55.000,"{
  ""_id"": ""5fe7d194-8876-45c9-9c95-12c334275b22"",
  ""name"": ""Steven Eagell Toyota (Stourbridge)"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",1.86,Minor Collision,Rear Impact,"[
  {
    ""position"": 0,
    ""longitude"": -2.133756510416667e+00,
    ""latitude"": 5.244788411458333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:36:49.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": -2.133756510416667e+00,
    ""latitude"": 5.244788411458333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:36:50.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": -2.133756510416667e+00,
    ""latitude"": 5.244788411458333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:36:51.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": -2.133756510416667e+00,
    ""latitude"": 5.244788411458333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:36:52.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": -2.133756510416667e+00,
    ""latitude"": 5.244788411458333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:36:53.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": -2.133758680555556e+00,
    ""latitude"": 5.244788411458333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:36:54.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": -2.133754340277778e+00,
    ""latitude"": 5.244788194444445e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:36:55.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Low"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Low""
}",1.42,71,POTENTIAL
15c96d4371ea582f4,05e6476791344e0f7c5540a727b879fb01a8be30952a9ee47a422493a80a0f3b,23.2,2025-03-26 15:44:17.000,2025-03-26 15:43:50.000,"{
  ""_id"": ""eb4b58a1-9a4d-4c9a-bbfd-af94a17c1713"",
  ""name"": ""Premier Toyota"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",6.66,Minor Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": -3.039273003472222e+00,
    ""latitude"": 5.311231553819444e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:43:44.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": -3.039273003472222e+00,
    ""latitude"": 5.311225477430555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:43:45.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": -3.039273003472222e+00,
    ""latitude"": 5.311218750000000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:43:46.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": -3.039273003472222e+00,
    ""latitude"": 5.311211805555556e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:43:47.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": -3.039288194444445e+00,
    ""latitude"": 5.311207682291667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:43:48.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": -3.039286024305556e+00,
    ""latitude"": 5.311207682291667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:43:49.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": -3.039286024305556e+00,
    ""latitude"": 5.311207682291667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:43:50.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Medium""
}",1.2,72,POTENTIAL
1c08b156ed0e8ad65,0af46cd28eea44c19d53952c4d22ffd693afc928a8fe7e065c12778f51fb3114,5.38,2025-03-26 16:38:31.000,2025-03-26 16:38:08.000,"{
  ""_id"": ""3259070b-97af-42e7-a08b-dcd15a95a0a9"",
  ""name"": ""Salon Lexus Łódź"",
  ""nmsc"": ""tpl"",
  ""country"": ""pl""
}",3.64,Medium Collision,Rear Impact,"[
  {
    ""position"": 0,
    ""longitude"": 1.947765842013889e+01,
    ""latitude"": 5.170403428819444e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 16:38:02.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 1.947761935763889e+01,
    ""latitude"": 5.170404947916666e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 16:38:03.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 1.947760199652778e+01,
    ""latitude"": 5.170405381944445e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 16:38:04.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 1.947760199652778e+01,
    ""latitude"": 5.170405381944445e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 16:38:05.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 1.947761501736111e+01,
    ""latitude"": 5.170405164930555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 16:38:06.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 1.947761501736111e+01,
    ""latitude"": 5.170405164930555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 16:38:07.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 1.947761501736111e+01,
    ""latitude"": 5.170405164930555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 16:38:08.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Low""
}",1.49,100,POTENTIAL
0760b4c3540b7100c,1065cbef0cc7e1f8f598dd6b4742450c0f55e24aa78a8f07d6ad6c415b6c5065,11.25,2025-03-26 15:17:26.000,2025-03-26 15:16:55.000,"{
  ""_id"": ""00CD0-E9EAD-169DF-77800-01260-3"",
  ""name"": ""SUPRA GAMBOA,S.A (Alcorcón) - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",3.26,Medium Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:16:49.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:16:50.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:16:51.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:16:52.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:16:53.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:16:54.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 15:16:55.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""Low"",
  ""steerUsage"": ""High""
}",1.53,80,POTENTIAL
f27088b9f59e867aa,14355d34a4b5b091e8a4a86555a8f031dfb6fe4417e1113fd5214c1a2236842c,23.12,2025-03-26 09:33:08.000,2025-03-26 09:32:40.000,"{
  ""_id"": ""00CD0-E9EAD-158E7-3A000-01260-3"",
  ""name"": ""MEDIMOTORS PREMIUM S.L. (Torrevieja) - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",9.78,Severe Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": -6.854340277777777e-01,
    ""latitude"": 3.798329427083333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 09:32:34.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": -6.854166666666667e-01,
    ""latitude"": 3.798320312500000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 09:32:35.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": -6.854166666666667e-01,
    ""latitude"": 3.798320312500000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 09:32:36.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": -6.853884548611111e-01,
    ""latitude"": 3.798303819444445e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 09:32:37.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": -6.853841145833334e-01,
    ""latitude"": 3.798299479166667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 09:32:38.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": -6.853841145833334e-01,
    ""latitude"": 3.798299479166667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 09:32:39.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": -6.853841145833334e-01,
    ""latitude"": 3.798299479166667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 09:32:40.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Low"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Low""
}",1.99,100,POTENTIAL
64bc865fb27b7bf96,1959e37c90de0ae6cf2d4fc7b82de20665a5e3de9b0ead65341c0436ab588ec2,14.26,2025-03-26 10:15:53.000,2025-03-26 10:07:27.000,"{
  ""_id"": ""ad45445d-f1ab-4295-a78c-e2b122cab250"",
  ""name"": ""Steven Eagell Toyota (Rayleigh)"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",2.68,Minor Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 10:07:21.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 10:07:22.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 10:07:23.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 10:07:24.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 10:07:25.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 10:07:26.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-03-26 10:07:27.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""High""
}",1.12,73,POTENTIAL
